occurrence_datetime,offense,borough,precinct,latitude,longitude,sector,jurisdiction,compstat_date,object_id,identifier,xcoord,ycoord
2010-03-04 17:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,60,40.59043,-73.98112,I,N.Y. POLICE DEPT,2010-03-08,496260,4cef7561,989493,154385
2010-03-04 17:30,ROBBERY,QUEENS,105,40.69708,-73.74555,H,N.Y. POLICE DEPT,2010-03-04,496261,95cb0591,1054808,193342
2010-03-04 17:45,BURGLARY,BROOKLYN,61,40.59199,-73.96382,G,N.Y. POLICE DEPT,2010-03-04,496262,78e10c61,994299,154954
2010-03-04 17:45,ROBBERY,BROOKLYN,67,40.64972,-73.95129,B,N.Y. POLICE DEPT,2010-03-04,496263,4bcc8443,997766,175989
2010-03-04 17:45,GRAND LARCENY,MANHATTAN,6,40.73442,-73.99085,D,N.Y. POLICE DEPT,2010-03-05,496264,8c359a58,986786,206841
2010-03-04 17:45,GRAND LARCENY,BRONX,50,40.8843,-73.90847,G,N.Y. POLICE DEPT,2010-03-04,496265,d514d91f,1009561,261461
2010-03-04 17:58,FELONY ASSAULT,QUEENS,110,40.74351,-73.8555,H,N.Y. POLICE DEPT,2010-03-04,496266,5a862885,1024290,210186
2010-03-04 18:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,67,40.65901,-73.92556,N,N.Y. POLICE DEPT,2010-03-04,496267,e4e968eb,1004905,179376
2010-03-04 18:00,GRAND LARCENY,BROOKLYN,78,40.67335,-73.98614,A,N.Y. POLICE DEPT,2010-03-04,496268,5270d67,988094,184592
2010-03-04 18:00,BURGLARY,BROOKLYN,75,40.67468,-73.90045,E,N.Y. POLICE DEPT,2010-03-05,496269,e4bef223,1011864,185092
2010-03-04 18:00,BURGLARY,BROOKLYN,75,40.6764,-73.87421,H,N.Y. POLICE DEPT,2010-03-10,496270,c048dddb,1019143,185728
2010-03-04 18:00,FELONY ASSAULT,BROOKLYN,90,40.70607,-73.96442,C,N.Y. HOUSING POLICE,2010-03-04,496271,fcf3bebb,994115,196514
2010-03-04 18:00,GRAND LARCENY,BRONX,43,40.82597,-73.85682,D,N.Y. POLICE DEPT,2010-03-04,496272,ac8de1cf,1023876,240229
2010-03-04 18:05,GRAND LARCENY,BRONX,46,40.85087,-73.90765,F,N.Y. POLICE DEPT,2010-03-04,496273,98d85ac6,1009800,249282
2010-03-04 18:10,GRAND LARCENY,BROOKLYN,72,40.64143,-74.01782,G,N.Y. TRANSIT POLICE,2010-03-09,496274,2ef8814c,979305,172965
2010-03-04 18:10,FELONY ASSAULT,QUEENS,103,40.71095,-73.76653,D,N.Y. POLICE DEPT,2010-03-04,496275,8c287d07,1048976,198377
2010-03-04 18:15,ROBBERY,BRONX,40,40.80903,-73.9206,I,N.Y. POLICE DEPT,2010-03-04,496276,82958fef,1006230,234035
2010-03-04 18:20,FELONY ASSAULT,QUEENS,105,40.69526,-73.73096,,N.Y. POLICE DEPT,2010-03-04,496580,233dcd94,1058856,192691
2010-03-04 18:25,ROBBERY,BROOKLYN,79,40.69033,-73.94095,D,N.Y. POLICE DEPT,2010-03-04,496581,4c99942e,1000625,190785
2010-03-04 18:27,MURDER & NON-NEGL. MANSLAUGHTE,BRONX,50,40.87557,-73.90764,E,N.Y. HOUSING POLICE,2010-03-04,1771,7bdf21c9,1009793,258281
2010-03-04 18:30,ROBBERY,BROOKLYN,83,40.69912,-73.93401,F,N.Y. POLICE DEPT,2010-03-04,496582,15ce9ce,1002548,193988
2010-03-04 18:30,BURGLARY,QUEENS,111,40.76546,-73.78905,I,N.Y. POLICE DEPT,2010-03-05,496583,759769a6,1042684,218223
2010-03-04 18:44,GRAND LARCENY,MANHATTAN,23,40.79591,-73.94993,F,N.Y. POLICE DEPT,2010-03-11,496584,3927b450,998114,229250
2010-03-04 18:45,GRAND LARCENY,MANHATTAN,5,40.71483,-73.99368,B,N.Y. POLICE DEPT,2010-03-05,496585,1187885e,986003,199706
2010-03-04 18:50,FELONY ASSAULT,BRONX,40,40.81571,-73.91677,F,N.Y. POLICE DEPT,2010-03-04,496586,f545befe,1007288,236469
2010-03-04 19:00,ROBBERY,MANHATTAN,22,40.78348,-73.96476,E,N.Y. POLICE DEPT,2010-03-04,496587,663b44a9,994010,224718
2010-03-04 19:00,GRAND LARCENY,BROOKLYN,72,40.66762,-73.99642,C,N.Y. POLICE DEPT,2010-03-04,496588,e6db4ccb,985243,182504
2010-03-04 19:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,103,40.69358,-73.81052,F,N.Y. POLICE DEPT,2010-03-09,496589,39900339,1036794,192020
2010-03-04 19:00,GRAND LARCENY,BROOKLYN,90,40.70463,-73.93502,J,N.Y. POLICE DEPT,2010-03-04,496590,a5eaa806,1002266,195997
2010-03-04 19:00,GRAND LARCENY,QUEENS,112,40.73014,-73.86236,C,N.Y. POLICE DEPT,2010-03-04,496591,851c52db,1022399,205315
2010-03-04 19:00,FELONY ASSAULT,MANHATTAN,32,40.82096,-73.94148,K,N.Y. POLICE DEPT,2010-03-05,496592,d5faeffa,1000448,238379
2010-03-04 19:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,43,40.82655,-73.86513,F,N.Y. HOUSING POLICE,2010-03-10,496593,7aa0882e,1021576,240437
2010-03-04 19:00,BURGLARY,MANHATTAN,33,40.83972,-73.94215,B,N.Y. POLICE DEPT,2010-03-04,496594,faf95fb3,1000257,245212
2010-03-04 19:00,GRAND LARCENY,BRONX,46,40.85083,-73.91522,N,N.Y. POLICE DEPT,2010-03-10,496595,94d609f9,1007705,249266
2010-03-04 19:02,GRAND LARCENY,BROOKLYN,63,40.61072,-73.92099,A,N.Y. POLICE DEPT,2010-03-04,496596,28d39298,1006189,161784
2010-03-04 19:03,GRAND LARCENY,MANHATTAN,24,40.79452,-73.96632,C,N.Y. POLICE DEPT,2010-03-04,496597,f0823276,993575,228739
2010-03-04 19:10,GRAND LARCENY,QUEENS,114,40.77394,-73.92166,G,N.Y. POLICE DEPT,2010-03-04,496598,a1039806,1005949,221251
2010-03-04 19:20,ROBBERY,BROOKLYN,73,40.6713,-73.90436,H,N.Y. POLICE DEPT,2010-03-04,496599,81e1aad8,1010781,183860
2010-03-04 19:20,GRAND LARCENY,BROOKLYN,84,40.68902,-73.98414,G,N.Y. POLICE DEPT,2010-03-05,496904,1fe96e34,988650,190301
2010-03-04 19:30,GRAND LARCENY,QUEENS,112,40.72236,-73.85147,A,N.Y. TRANSIT POLICE,2010-03-04,496905,c10074de,1025420,202485
2010-03-04 19:30,GRAND LARCENY,STATEN ISLAND,120,40.62614,-74.15725,R,N.Y. POLICE DEPT,2010-03-08,496906,c23416aa,940599,167433
2010-03-04 19:30,GRAND LARCENY,QUEENS,102,40.691,-73.82235,B,N.Y. POLICE DEPT,2010-03-04,496907,1fdbaf85,1033515,191072
2010-03-04 19:30,GRAND LARCENY OF MOTOR VEHICLE,MANHATTAN,25,40.81706,-73.93455,E,N.Y. POLICE DEPT,2010-03-05,496908,bbd3eec2,1002367,236957
2010-03-04 19:30,GRAND LARCENY OF MOTOR VEHICLE,BRONX,44,40.83444,-73.91034,J,N.Y. POLICE DEPT,2010-03-05,496909,cf06eced,1009060,243296
2010-03-04 20:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,105,40.65527,-73.74019,C,N.Y. POLICE DEPT,2010-03-05,496910,6409263c,1056338,178111
2010-03-04 20:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,90,40.70713,-73.96661,C,N.Y. POLICE DEPT,2010-03-05,496911,7df26df,993507,196902
2010-03-04 20:00,GRAND LARCENY,MANHATTAN,13,40.73929,-73.9973,G,N.Y. POLICE DEPT,2010-03-04,496912,80b90126,985000,208618
2010-03-04 20:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,115,40.74929,-73.87854,H,N.Y. POLICE DEPT,2010-03-06,496913,19772861,1017904,212282
2010-03-04 20:00,FELONY ASSAULT,MANHATTAN,14,40.74971,-73.99343,F,N.Y. POLICE DEPT,2010-03-15,496914,ffa717f3,986072,212412
2010-03-04 20:00,GRAND LARCENY,MANHATTAN,17,40.75363,-73.96943,E,N.Y. POLICE DEPT,2010-03-05,496915,a23f4c55,992719,213844
2010-03-04 20:00,BURGLARY,QUEENS,114,40.77203,-73.93277,P,N.Y. POLICE DEPT,2010-03-06,496916,9ce5d1a4,1002872,220551
2010-03-04 20:00,GRAND LARCENY,MANHATTAN,20,40.78926,-73.98085,I,N.Y. POLICE DEPT,2010-03-06,496917,d5d9ffce,989552,226824
2010-03-04 20:00,ROBBERY,BRONX,43,40.8316,-73.85412,G,N.Y. POLICE DEPT,2010-03-04,496918,697d0cce,1024619,242283
2010-03-04 20:00,GRAND LARCENY OF MOTOR VEHICLE,BRONX,44,40.83558,-73.90967,R,N.Y. POLICE DEPT,2010-03-08,496919,df872f5c,1009246,243712
2010-03-04 20:10,GRAND LARCENY,QUEENS,111,40.76019,-73.76784,,N.Y. POLICE DEPT,2010-03-04,496920,78870bd7,1048565,216315
2010-03-04 20:10,GRAND LARCENY,MANHATTAN,17,40.75804,-73.97019,G,N.Y. POLICE DEPT,2010-03-05,496921,5369fe80,992508,215451
2010-03-04 20:10,ROBBERY,MANHATTAN,22,40.76568,-73.97624,A,N.Y. POLICE DEPT,2010-03-04,496922,e97bb109,990833,218234
2010-03-04 20:10,BURGLARY,BRONX,41,40.81337,-73.88618,C,N.Y. POLICE DEPT,2010-03-04,497225,9d0e15f0,1015756,235626
2010-03-04 20:18,ROBBERY,BRONX,45,40.8368,-73.84668,K,N.Y. POLICE DEPT,2010-03-04,497226,8274eac8,1026676,244181
2010-03-04 20:20,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,71,40.65746,-73.931,I,N.Y. POLICE DEPT,2010-03-04,497227,25d94247,1003396,178812
2010-03-04 20:30,GRAND LARCENY,BROOKLYN,78,40.66768,-73.98755,A,N.Y. POLICE DEPT,2010-03-05,497228,413b2b62,987703,182528
2010-03-04 20:30,GRAND LARCENY,BROOKLYN,84,40.69121,-73.98439,F,N.Y. POLICE DEPT,2010-03-04,497229,cf5065df,988580,191102
2010-03-04 20:30,GRAND LARCENY,QUEENS,114,40.76014,-73.93957,N,N.Y. POLICE DEPT,2010-03-07,497230,3ed05f7d,1000991,216220
2010-03-04 20:40,GRAND LARCENY,BRONX,52,40.86334,-73.89647,D,N.Y. POLICE DEPT,2010-03-04,497231,21e1a033,1012887,253829
2010-03-04 21:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,61,40.57904,-73.94469,D,N.Y. POLICE DEPT,2010-03-05,497232,6f74b14,999615,150238
2010-03-04 21:00,GRAND LARCENY,MANHATTAN,18,40.76059,-73.97137,C,N.Y. POLICE DEPT,2010-03-04,497233,b9636f62,992183,216378
2010-03-04 21:00,GRAND LARCENY,MANHATTAN,18,40.76597,-73.989,K,N.Y. POLICE DEPT,2010-04-27,497234,58bc6415,987297,218338
2010-03-04 21:00,ROBBERY,BRONX,47,40.87831,-73.83707,G,N.Y. POLICE DEPT,2010-03-04,497235,8faa2fea,1029307,259307
2010-03-04 21:15,ROBBERY,BROOKLYN,83,40.69732,-73.93227,F,N.Y. POLICE DEPT,2010-03-04,497236,3c3cc07e,1003032,193334
2010-03-04 21:30,FELONY ASSAULT,BROOKLYN,69,40.63469,-73.91236,C,N.Y. POLICE DEPT,2010-03-04,497237,c4c205d2,1008575,170521
2010-03-04 21:30,FELONY ASSAULT,STATEN ISLAND,120,40.63682,-74.11865,M,N.Y. HOUSING POLICE,2010-03-04,497238,5b073927,951319,171306
2010-03-04 21:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,67,40.64196,-73.93227,F,N.Y. POLICE DEPT,2010-03-05,497239,a0f54eee,1003048,173163
2010-03-04 21:30,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,70,40.64712,-73.96167,I,N.Y. POLICE DEPT,2010-03-06,497240,cb141a1d,994886,175040
2010-03-04 21:30,ROBBERY,BROOKLYN,72,40.64959,-74.00566,E,N.Y. POLICE DEPT,2010-03-05,497241,699bb96b,982680,175938
2010-03-04 22:00,ROBBERY,BROOKLYN,81,40.68085,-73.92236,J,N.Y. HOUSING POLICE,2010-03-04,497242,736a4153,1005786,187336
2010-03-04 22:16,ROBBERY,BROOKLYN,70,40.6504,-73.95871,I,N.Y. POLICE DEPT,2010-03-04,497243,3d3a1162,995708,176233
2010-03-04 22:20,BURGLARY,BROOKLYN,60,40.57756,-73.98712,F,N.Y. POLICE DEPT,2010-03-04,497244,5256190c,987829,149693
2010-03-04 22:30,FELONY ASSAULT,STATEN ISLAND,120,40.63425,-74.12094,M,N.Y. POLICE DEPT,2010-03-05,497546,e0e19353,950684,170370
2010-03-04 22:30,GRAND LARCENY,BRONX,49,40.86664,-73.85958,I,N.Y. POLICE DEPT,2010-03-05,497547,599e9125,1023089,255045
2010-03-04 22:39,GRAND LARCENY,MANHATTAN,17,40.74444,-73.97611,A,N.Y. POLICE DEPT,2010-03-04,497548,e2f57e45,990869,210495
2010-03-04 22:45,GRAND LARCENY,BROOKLYN,88,40.68361,-73.96743,F,N.Y. POLICE DEPT,2010-03-04,497549,232e77a2,993285,188334
2010-03-04 22:45,ROBBERY,MANHATTAN,25,40.80245,-73.93883,B,N.Y. POLICE DEPT,2010-03-05,497550,b86fb217,1001185,231635
2010-03-04 22:45,FELONY ASSAULT,BRONX,43,40.81838,-73.84473,B,N.Y. HOUSING POLICE,2010-03-04,497551,9f41f6db,1027228,237469
2010-03-04 22:45,FELONY ASSAULT,BRONX,43,40.81838,-73.84473,B,N.Y. HOUSING POLICE,2010-03-04,497552,d8e18c0b,1027228,237469
2010-03-04 23:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,63,40.62518,-73.91982,E,N.Y. POLICE DEPT,2010-03-05,497553,51af9d2d,1006509,167054
2010-03-04 23:00,GRAND LARCENY OF MOTOR VEHICLE,BROOKLYN,66,40.6439,-73.9917,J,N.Y. POLICE DEPT,2010-03-05,497554,3079f2de,986554,173863
2010-03-04 23:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,106,40.66873,-73.81081,J,N.Y. POLICE DEPT,2010-03-06,497555,7ef2352d,1036733,182967
2010-03-04 23:30,GRAND LARCENY,MANHATTAN,24,40.79912,-73.96856,K,N.Y. TRANSIT POLICE,2010-03-05,497556,f33e6ea3,992956,230416
2010-03-04 23:30,GRAND LARCENY OF MOTOR VEHICLE,MANHATTAN,33,40.8484,-73.93767,C,N.Y. POLICE DEPT,2010-03-08,497557,18141210,1001494,248376
2010-03-04 23:35,FELONY ASSAULT,BROOKLYN,81,40.68787,-73.93303,D,N.Y. HOUSING POLICE,2010-03-05,497558,b83692f6,1002823,189891
2010-03-04 23:40,BURGLARY,QUEENS,114,40.75851,-73.91109,C,N.Y. POLICE DEPT,2010-03-05,497559,e80fdc72,1008882,215633
2010-03-05 00:00,GRAND LARCENY,QUEENS,106,40.67733,-73.84747,D,N.Y. POLICE DEPT,2010-03-09,532760,cfe8d5fa,1026559,186079
2010-03-05 00:00,GRAND LARCENY,QUEENS,112,40.7248,-73.85197,B,N.Y. POLICE DEPT,2010-03-07,532761,adac769,1025280,203374
2010-03-05 00:00,GRAND LARCENY,MANHATTAN,10,40.74436,-74.0066,C,N.Y. POLICE DEPT,2010-04-14,532762,eeed3d04,982422,210465
2010-03-05 00:01,GRAND LARCENY,MANHATTAN,13,40.7383,-73.97333,,N.Y. POLICE DEPT,2010-03-11,532763,6b722165,991640,208258
2010-03-05 00:01,GRAND LARCENY,MANHATTAN,14,40.74912,-73.98617,D,N.Y. POLICE DEPT,2010-03-15,532764,432bf547,988083,212199
2010-03-05 00:01,GRAND LARCENY,QUEENS,115,40.75384,-73.8729,H,N.Y. POLICE DEPT,2015-05-18,532765,7da2b43e,1019464,213942
2010-03-05 00:15,BURGLARY,MANHATTAN,13,40.73702,-73.99289,E,N.Y. POLICE DEPT,2010-03-05,532766,312581e3,986221,207790
2010-03-05 00:20,BURGLARY,MANHATTAN,26,40.80778,-73.95926,A,N.Y. POLICE DEPT,2010-03-05,532767,c89819b1,995529,233572
2010-03-05 00:30,FELONY ASSAULT,BRONX,43,40.83725,-73.87151,I,N.Y. POLICE DEPT,2010-03-05,532768,29b73ede,1019806,244334
2010-03-05 00:50,ROBBERY,BRONX,44,40.83059,-73.91363,J,N.Y. POLICE DEPT,2010-03-05,532769,f51e7cf7,1008151,241893
2010-03-05 01:00,GRAND LARCENY,BROOKLYN,77,40.6755,-73.97124,A,N.Y. POLICE DEPT,2010-03-06,532770,d0b357,992229,185379
2010-03-05 01:00,FELONY ASSAULT,MANHATTAN,28,40.79862,-73.95228,A,N.Y. POLICE DEPT,2010-03-05,532771,ca45aa4,997464,230235
2010-03-05 01:00,GRAND LARCENY OF MOTOR VEHICLE,MANHATTAN,32,40.816,-73.94132,D,N.Y. POLICE DEPT,2010-03-05,532772,19cc749f,1000493,236572
2010-03-05 01:00,GRAND LARCENY,BRONX,43,40.82506,-73.8774,E,N.Y. HOUSING POLICE,2010-03-05,532773,d867ec19,1018182,239891
2010-03-05 01:05,FELONY ASSAULT,MANHATTAN,14,40.75581,-73.9864,E,N.Y. POLICE DEPT,2010-03-05,532774,cf88853e,988018,214637
2010-03-05 01:05,FELONY ASSAULT,BRONX,47,40.88562,-73.86608,B,N.Y. POLICE DEPT,2010-03-10,532775,106717a,1021280,261958
2010-03-05 01:10,ROBBERY,BROOKLYN,83,40.69183,-73.92223,D,N.Y. POLICE DEPT,2010-03-05,533076,422a870b,1005817,191336
2010-03-05 01:15,ROBBERY,STATEN ISLAND,120,40.64088,-74.08036,G,N.Y. POLICE DEPT,2010-03-05,533077,52c14f43,961947,172774
2010-03-05 01:30,BURGLARY,STATEN ISLAND,122,40.58154,-74.11174,M,N.Y. POLICE DEPT,2010-03-05,533078,8606fce8,953211,151163
2010-03-05 01:30,GRAND LARCENY,BROOKLYN,94,40.71714,-73.95956,H,N.Y. POLICE DEPT,2010-03-05,533079,75d5dc8,995462,200548
2010-03-05 02:00,GRAND LARCENY,STATEN ISLAND,122,40.5823,-74.16894,Q,N.Y. POLICE DEPT,2010-03-05,533080,98d9eb13,937325,151467
2010-03-05 02:00,GRAND LARCENY,MANHATTAN,7,40.71547,-73.9916,B,N.Y. POLICE DEPT,2010-03-05,533081,f10e05b6,986579,199938
2010-03-05 02:00,GRAND LARCENY,MANHATTAN,13,40.73622,-73.99098,E,N.Y. POLICE DEPT,2010-03-07,533082,bd5f4884,986749,207498
2010-03-05 02:15,BURGLARY,BROOKLYN,66,40.64286,-73.993,J,N.Y. POLICE DEPT,2010-03-05,533083,4ab9a1be,986192,173485
2010-03-05 02:20,FELONY ASSAULT,QUEENS,103,40.69408,-73.79715,G,N.Y. POLICE DEPT,2010-03-05,533084,fbf84c16,1040503,192210
2010-03-05 02:30,FELONY ASSAULT,BROOKLYN,73,40.66487,-73.90416,K,N.Y. HOUSING POLICE,2010-03-05,533085,f1492263,1010838,181519
2010-03-05 02:48,BURGLARY,QUEENS,111,40.7679,-73.79092,I,N.Y. POLICE DEPT,2010-03-05,533086,48f74016,1042166,219110
2010-03-05 02:50,FELONY ASSAULT,BROOKLYN,69,40.6371,-73.8869,F,N.Y. POLICE DEPT,2010-03-05,533087,76e2d9c2,1015640,171408
2010-03-05 02:54,BURGLARY,BROOKLYN,75,40.67253,-73.89603,E,N.Y. POLICE DEPT,2010-03-05,533088,569e2e33,1013091,184311
2010-03-05 03:14,BURGLARY,MANHATTAN,17,40.74458,-73.97748,A,N.Y. POLICE DEPT,2010-03-05,533089,a6e95840,990491,210546
2010-03-05 03:15,ROBBERY,BROOKLYN,71,40.66124,-73.94409,J,N.Y. POLICE DEPT,2010-03-05,533090,a925eb32,999762,180187
2010-03-05 03:15,ROBBERY,MANHATTAN,9,40.72072,-73.98131,A,N.Y. POLICE DEPT,2010-03-05,533091,39ceff72,989431,201851
2010-03-05 03:20,FELONY ASSAULT,BROOKLYN,79,40.68016,-73.94512,A,N.Y. POLICE DEPT,2010-03-05,533092,72c38159,999471,187078
2010-03-05 03:25,FELONY ASSAULT,BROOKLYN,73,40.68187,-73.91025,A,N.Y. POLICE DEPT,2010-03-05,533093,b6e958b3,1009142,187708
2010-03-05 03:35,ROBBERY,BRONX,44,40.83933,-73.91503,T,N.Y. POLICE DEPT,2010-03-05,533094,3352cd23,1007763,245076
2010-03-05 03:57,FELONY ASSAULT,BRONX,48,40.84413,-73.88391,E,N.Y. POLICE DEPT,2010-03-05,533095,f799fb6f,1016371,246835
2010-03-05 04:00,FELONY ASSAULT,BRONX,40,40.81213,-73.91027,C,N.Y. POLICE DEPT,2010-03-05,533397,9b545a28,1009088,235166
2010-03-05 05:00,ROBBERY,BRONX,50,40.86976,-73.90098,K,N.Y. POLICE DEPT,2010-03-05,533398,d804bb6e,1011638,256168
2010-03-05 05:50,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,103,40.7154,-73.77072,D,N.Y. POLICE DEPT,2010-03-05,533399,81ac8e0e,1047811,199997
2010-03-05 06:00,GRAND LARCENY,BROOKLYN,77,40.67231,-73.9461,G,N.Y. POLICE DEPT,2010-04-10,533400,dca4d9e4,999203,184220
2010-03-05 06:00,BURGLARY,BROOKLYN,81,40.69407,-73.93128,B,N.Y. POLICE DEPT,2010-04-05,533401,f2009ad5,1003308,192148
2010-03-05 06:20,ROBBERY,MANHATTAN,14,40.7436,-73.98278,A,N.Y. POLICE DEPT,2010-03-05,533402,60ad6996,989021,210187
2010-03-05 06:30,ROBBERY,BROOKLYN,62,40.60394,-73.99175,E,N.Y. POLICE DEPT,2010-03-05,533403,db9d9a68,986542,159304
2010-03-05 06:30,BURGLARY,BROOKLYN,81,40.6914,-73.93822,C,N.Y. POLICE DEPT,2010-03-06,533404,e5eb6134,1001383,191174
2010-03-05 06:40,BURGLARY,BROOKLYN,62,40.60428,-73.98,B,N.Y. POLICE DEPT,2010-03-05,533405,29658502,989804,159431
2010-03-05 06:45,BURGLARY,BROOKLYN,66,40.61848,-73.96689,A,N.Y. POLICE DEPT,2010-03-07,533406,c2931cde,993442,164605
2010-03-05 07:00,BURGLARY,BROOKLYN,71,40.65959,-73.95342,E,N.Y. POLICE DEPT,2010-03-05,533407,8afcaeef,997173,179583
2010-03-05 07:00,GRAND LARCENY,BRONX,42,40.83015,-73.89188,E,N.Y. POLICE DEPT,2010-03-05,533408,a2ccabca,1014172,241737
2010-03-05 07:45,BURGLARY,QUEENS,114,40.77719,-73.91895,G,N.Y. POLICE DEPT,2010-03-06,533409,a8517f1a,1006697,222437
2010-03-05 07:45,GRAND LARCENY,MANHATTAN,19,40.77951,-73.95559,C,N.Y. TRANSIT POLICE,2010-03-05,533410,725c3347,996551,223272
2010-03-05 07:45,BURGLARY,BRONX,45,40.83718,-73.82343,D,N.Y. POLICE DEPT,2010-03-05,533411,bbc2d76d,1033110,244330
2010-03-05 07:45,BURGLARY,BRONX,47,40.87048,-73.86141,A,N.Y. POLICE DEPT,2010-03-05,533412,ef17f598,1022581,256444
2010-03-05 07:55,ROBBERY,QUEENS,103,40.71276,-73.78037,C,N.Y. POLICE DEPT,2010-03-05,533413,30a49fb3,1045138,199029
2010-03-05 08:00,GRAND LARCENY,BROOKLYN,67,40.6474,-73.91773,K,N.Y. POLICE DEPT,2010-03-24,533414,6c741d80,1007081,175150
2010-03-05 08:00,GRAND LARCENY,MANHATTAN,1,40.72344,-74.00618,I,N.Y. POLICE DEPT,2010-05-17,533415,972e33ff,982538,202843
2010-03-05 08:00,GRAND LARCENY,MANHATTAN,20,40.76941,-73.98327,A,N.Y. POLICE DEPT,2010-06-24,533416,18c887ef,988885,219592
2010-03-05 08:00,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,109,40.7771,-73.80012,T,N.Y. POLICE DEPT,2010-03-05,533718,547fae1d,1039608,222455
2010-03-05 08:10,FELONY ASSAULT,BROOKLYN,88,40.68113,-73.96446,A,N.Y. POLICE DEPT,2010-03-05,533719,eca4b012,994109,187431
2010-03-05 08:23,BURGLARY,BROOKLYN,67,40.64305,-73.93336,F,N.Y. POLICE DEPT,2010-03-05,533720,2d2315d,1002745,173562
2010-03-05 08:30,GRAND LARCENY OF MOTOR VEHICLE,QUEENS,105,40.72559,-73.75261,J,N.Y. POLICE DEPT,2010-03-05,533721,e659b1ed,1052821,203722
2010-03-05 08:35,GRAND LARCENY,BROOKLYN,67,40.63646,-73.94512,E,N.Y. POLICE DEPT,2012-03-05,533722,11d07be2,999481,171156
2010-03-05 08:45,BURGLARY,BROOKLYN,77,40.6711,-73.92386,M,N.Y. POLICE DEPT,2010-03-05,533723,e00b0217,1005372,183781
2010-03-05 08:45,GRAND LARCENY,QUEENS,103,40.70343,-73.80862,A,N.Y. POLICE DEPT,2010-03-05,533724,b2f40862,1037315,195611
2010-03-05 08:50,GRAND LARCENY,BROOKLYN,73,40.67228,-73.90652,,N.Y. POLICE DEPT,2010-03-06,533725,24be6cc1,1010182,184217
2010-03-05 08:50,FELONY ASSAULT,BROOKLYN,73,40.67788,-73.90332,B,N.Y. TRANSIT POLICE,2010-03-05,533726,24ac9dab,1011068,186257
2010-03-05 09:00,GRAND LARCENY,QUEENS,103,40.70885,-73.77771,C,N.Y. POLICE DEPT,2010-03-18,533727,2b53c607,1045880,197606
2010-03-05 09:00,BURGLARY,QUEENS,107,40.71049,-73.81584,A,N.Y. POLICE DEPT,2010-03-06,533728,533d99ea,1035305,198178
2010-03-05 09:00,FELONY ASSAULT,MANHATTAN,9,40.72334,-73.98552,C,N.Y. HOUSING POLICE,2010-03-05,533729,d2f735df,988264,202805
2010-03-05 09:00,GRAND LARCENY,MANHATTAN,17,40.74775,-73.97317,C,N.Y. POLICE DEPT,2010-03-12,533730,85c2f773,991684,211700
2010-03-05 09:00,GRAND LARCENY,MANHATTAN,18,40.76398,-73.97324,C,N.Y. POLICE DEPT,2010-05-12,533731,f518bc55,991663,217612
2010-03-05 09:00,GRAND LARCENY,MANHATTAN,18,40.76447,-73.97541,H,N.Y. POLICE DEPT,2010-07-15,533732,4a7f309b,991063,217791
2010-03-05 09:00,GRAND LARCENY,MANHATTAN,19,40.77268,-73.95952,B,N.Y. POLICE DEPT,2010-03-05,533733,91f07786,995462,220784
2010-03-05 09:09,GRAND LARCENY,BROOKLYN,79,40.69196,-73.95562,J,N.Y. POLICE DEPT,2010-03-05,533734,c7891589,996558,191376
2010-03-05 09:10,BURGLARY,BRONX,40,40.82036,-73.90918,E,N.Y. POLICE DEPT,2010-03-05,533735,ef3837ec,1009387,238166
2010-03-05 09:20,ROBBERY,BROOKLYN,84,40.70256,-73.99122,C,N.Y. POLICE DEPT,2010-03-06,533736,1c5532e1,986684,195235
2010-03-05 09:30,BURGLARY,BROOKLYN,60,40.58828,-73.9679,C,N.Y. POLICE DEPT,2010-03-05,533737,a3125ab3,993165,153601
2010-03-05 09:30,BURGLARY,BROOKLYN,71,40.66092,-73.9492,E,N.Y. POLICE DEPT,2010-03-05,534036,71d0368b,998345,180070
2010-03-05 09:30,GRAND LARCENY,BROOKLYN,90,40.7118,-73.9593,B,N.Y. POLICE DEPT,2010-03-25,534037,be58a3c7,995534,198605
2010-03-05 09:30,GRAND LARCENY,MANHATTAN,20,40.77922,-73.98815,B,N.Y. POLICE DEPT,2010-03-05,534038,273311ce,987531,223166
2010-03-05 09:30,BURGLARY,BRONX,43,40.81637,-73.86763,A,N.Y. HOUSING POLICE,2010-03-06,534039,10876369,1020891,236726
2010-03-05 09:40,BURGLARY,BRONX,45,40.83203,-73.82543,D,N.Y. POLICE DEPT,2010-03-05,534040,c102840d,1032559,242452
